Customer Number,Customer Name,Document Number,Document Type,Document Date,Sales Amount,Original Trx Amount
1000003,Khaldar Drug Store,SINV-0000052250,Sales / Invoices,8/3/2022,350.00000,350.00000
1000003,Khaldar Drug Store,SINV-0000052390,Sales / Invoices,8/7/2022,18.00000,18.00000
1000003,Khaldar Drug Store,SINV-0000052392,Sales / Invoices,8/7/2022,22.25000,22.25000
1000003,Khaldar Drug Store,SINV-0000052452,Sales / Invoices,8/9/2022,8.90000,8.90000
1000003,Khaldar Drug Store,SINV-0000052867,Sales / Invoices,8/27/2022,64.00000,64.00000
1000003,Khaldar Drug Store,SINV-0000052934,Sales / Invoices,8/29/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SINV-0000053066,Sales / Invoices,9/5/2022,28.00000,28.00000
1000003,Khaldar Drug Store,SINV-0000053112,Sales / Invoices,9/7/2022,170.40000,170.40000
1000003,Khaldar Drug Store,SINV-0000053167,Sales / Invoices,9/10/2022,435.00000,435.00000
1000003,Khaldar Drug Store,SINV-0000053310,Sales / Invoices,9/18/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SINV-0000053434,Sales / Invoices,9/25/2022,25.00000,25.00000
1000003,Khaldar Drug Store,SINV-0000053453,Sales / Invoices,9/26/2022,40.00000,40.00000
1000003,Khaldar Drug Store,SINV-0000053712,Sales / Invoices,10/15/2022,299.00000,299.00000
1000003,Khaldar Drug Store,SINV-0000053713,Sales / Invoices,10/15/2022,0.00000,0.00000
1000003,Khaldar Drug Store,DM-0000000199,Debit Memos,4/30/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,DM-0000000279,Debit Memos,5/30/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,DM-0000000299,Debit Memos,7/31/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,DM-0000000300,Debit Memos,7/31/2022,766.51000,766.51000
1000003,Khaldar Drug Store,DM-0000000793,Debit Memos,8/31/2022,766.51000,766.51000
1000003,Khaldar Drug Store,DM-0000000835,Debit Memos,8/31/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,CM-000000989,Credit Memos,5/29/2021,459.90000,459.90000
1000003,Khaldar Drug Store,CM-000001338,Credit Memos,7/16/2021,"1,247.04000","1,247.04000"
1000003,Khaldar Drug Store,CM-000001421,Credit Memos,8/18/2021,"1,019.00000","1,019.00000"
1000003,Khaldar Drug Store,CM-000002177,Credit Memos,12/30/2021,"1,615.89000","1,615.89000"
1000003,Khaldar Drug Store,CM-000002761,Credit Memos,4/3/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,CM-000002985,Credit Memos,5/1/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,CM-000003379,Credit Memos,7/2/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,CM-000003659,Credit Memos,7/23/2022,766.51000,766.51000
1000003,Khaldar Drug Store,CM-000003945,Credit Memos,8/7/2022,766.51000,766.51000
1000003,Khaldar Drug Store,CM-000003961,Credit Memos,8/7/2022,"1,528.36000","1,528.36000"
1000003,Khaldar Drug Store,CM-000004300,Credit Memos,9/1/2022,"2,294.87000","2,294.87000"
1000003,Khaldar Drug Store,SRTN-0000002544,Returns,4/24/2021,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000002613,Returns,5/19/2021,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000002657,Returns,5/27/2021,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000002915,Returns,7/31/2021,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000003173,Returns,9/28/2021,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000003258,Returns,10/17/2021,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000003564,Returns,1/20/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000003740,Returns,2/26/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000004224,Returns,6/8/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000004647,Returns,8/16/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000004803,Returns,9/18/2022,0.00000,0.00000
1000003,Khaldar Drug Store,SRTN-0000004888,Returns,9/27/2022,0.00000,0.00000
1000003,Khaldar Drug Store,PMT-0000009146,Payments,5/29/2021,0.00000,"1,839.60000"
1000003,Khaldar Drug Store,PMT-0000009781,Payments,7/16/2021,0.00000,"4,988.16000"
1000003,Khaldar Drug Store,PMT-0000009933,Payments,8/18/2021,0.00000,"4,076.00000"
1000003,Khaldar Drug Store,PMT-0000010144,Payments,9/10/2021,0.00000,180.00000
1000003,Khaldar Drug Store,PMT-0000011052,Payments,12/30/2021,0.00000,"6,463.56000"
1000003,Khaldar Drug Store,PMT-0000011964,Payments,4/3/2022,0.00000,"6,113.44000"
1000003,Khaldar Drug Store,PMT-0000011972,Payments,4/3/2022,0.00000,"1,024.00000"
1000003,Khaldar Drug Store,PMT-0000012374,Payments,4/30/2022,0.00000,"-7,137.44000"
1000003,Khaldar Drug Store,PMT-0000012449,Payments,5/1/2022,0.00000,"1,024.00000"
1000003,Khaldar Drug Store,PMT-0000012450,Payments,5/1/2022,0.00000,"6,113.44000"
1000003,Khaldar Drug Store,PMT-0000012872,Payments,5/30/2022,0.00000,"-7,137.44000"
1000003,Khaldar Drug Store,PMT-0000013122,Payments,7/2/2022,0.00000,"7,137.44000"
1000003,Khaldar Drug Store,PMT-0000013475,Payments,7/23/2022,0.00000,"3,066.04000"
1000003,Khaldar Drug Store,PMT-0000013665,Payments,7/31/2022,0.00000,"-10,203.48000"
1000003,Khaldar Drug Store,PMT-0000013858,Payments,8/7/2022,0.00000,"10,203.48000"
1000003,Khaldar Drug Store,PMT-0000014513,Payments,8/31/2022,0.00000,"-10,203.48000"
1000003,Khaldar Drug Store,PMT-0000014719,Payments,9/1/2022,0.00000,"10,203.48000"
1000004,Taza Drug Store,SINV-0000033845,Sales / Invoices,4/5/2021,"2,296.50000","2,296.50000"
1000004,Taza Drug Store,SINV-0000033936,Sales / Invoices,4/6/2021,422.60000,422.60000
1000004,Taza Drug Store,SINV-0000034140,Sales / Invoices,4/11/2021,117.80000,117.80000
1000004,Taza Drug Store,SINV-0000034145,Sales / Invoices,4/11/2021,610.50000,610.50000
1000004,Taza Drug Store,SINV-0000034353,Sales / Invoices,4/17/2021,450.00000,450.00000
1000004,Taza Drug Store,SINV-0000034527,Sales / Invoices,4/21/2021,"3,897.50000","3,897.50000"
1000004,Taza Drug Store,SINV-0000034708,Sales / Invoices,4/27/2021,60.00000,60.00000
1000004,Taza Drug Store,SINV-0000034902,Sales / Invoices,5/4/2021,80.00000,80.00000
1000004,Taza Drug Store,SINV-0000034981,Sales / Invoices,5/6/2021,277.00000,277.00000
1000004,Taza Drug Store,SINV-0000035062,Sales / Invoices,5/9/2021,"1,800.00000","1,800.00000"
1000004,Taza Drug Store,SINV-0000035275,Sales / Invoices,5/17/2021,"1,736.00000","1,736.00000"
1000004,Taza Drug Store,SINV-0000035599,Sales / Invoices,5/22/2021,"1,788.30000","1,788.30000"
1000004,Taza Drug Store,SINV-0000035871,Sales / Invoices,5/26/2021,552.60000,552.60000
1000004,Taza Drug Store,SINV-0000036108,Sales / Invoices,6/1/2021,165.50000,165.50000
1000004,Taza Drug Store,SINV-0000036115,Sales / Invoices,6/1/2021,"1,267.50000","1,267.50000"
1000004,Taza Drug Store,SINV-0000036323,Sales / Invoices,6/5/2021,500.00000,500.00000
1000004,Taza Drug Store,SINV-0000036658,Sales / Invoices,6/12/2021,"1,167.50000","1,167.50000"
1000004,Taza Drug Store,SINV-0000036780,Sales / Invoices,6/14/2021,"3,000.00000","3,000.00000"
1000004,Taza Drug Store,SINV-0000036926,Sales / Invoices,6/16/2021,"1,200.00000","1,200.00000"
1000004,Taza Drug Store,SINV-0000037105,Sales / Invoices,6/20/2021,336.00000,336.00000
1000004,Taza Drug Store,SINV-0000037414,Sales / Invoices,6/27/2021,279.80000,279.80000
1000004,Taza Drug Store,SINV-0000037451,Sales / Invoices,6/28/2021,40.00000,40.00000
1000004,Taza Drug Store,SINV-0000037610,Sales / Invoices,7/4/2021,"1,047.00000","1,047.00000"
1000004,Taza Drug Store,SINV-0000037893,Sales / Invoices,7/10/2021,"2,165.00000","2,165.00000"
1000004,Taza Drug Store,SINV-0000037957,Sales / Invoices,7/11/2021,428.00000,428.00000
1000004,Taza Drug Store,SINV-0000037958,Sales / Invoices,7/11/2021,35.50000,35.50000
1000004,Taza Drug Store,SINV-0000038008,Sales / Invoices,7/12/2021,550.00000,550.00000
1000004,Taza Drug Store,SINV-0000038275,Sales / Invoices,7/25/2021,"3,687.80000","3,687.80000"
1000004,Taza Drug Store,SINV-0000038584,Sales / Invoices,7/31/2021,900.50000,900.50000
1000004,Taza Drug Store,SINV-0000038757,Sales / Invoices,8/3/2021,"3,000.00000","3,000.00000"
1000004,Taza Drug Store,SINV-0000038771,Sales / Invoices,8/3/2021,"1,217.50000","1,217.50000"
1000004,Taza Drug Store,SINV-0000039338,Sales / Invoices,8/14/2021,"2,204.40000","2,204.40000"
1000004,Taza Drug Store,SINV-0000039477,Sales / Invoices,8/16/2021,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000039520,Sales / Invoices,8/17/2021,371.00000,371.00000
1000004,Taza Drug Store,SINV-0000039527,Sales / Invoices,8/17/2021,397.50000,397.50000
1000004,Taza Drug Store,SINV-0000039567,Sales / Invoices,8/18/2021,525.00000,525.00000
1000004,Taza Drug Store,SINV-0000039580,Sales / Invoices,8/18/2021,105.00000,105.00000
1000004,Taza Drug Store,SINV-0000039660,Sales / Invoices,8/21/2021,640.00000,640.00000
1000004,Taza Drug Store,SINV-0000040096,Sales / Invoices,9/2/2021,600.00000,600.00000
1000004,Taza Drug Store,SINV-0000040102,Sales / Invoices,9/2/2021,900.00000,900.00000
1000004,Taza Drug Store,SINV-0000040103,Sales / Invoices,9/2/2021,"1,310.00000","1,310.00000"
1000004,Taza Drug Store,SINV-0000040104,Sales / Invoices,9/2/2021,"1,597.50000","1,597.50000"
1000004,Taza Drug Store,SINV-0000040105,Sales / Invoices,9/2/2021,87.00000,87.00000
1000004,Taza Drug Store,SINV-0000040111,Sales / Invoices,9/2/2021,79.30000,79.30000
1000004,Taza Drug Store,SINV-0000040192,Sales / Invoices,9/5/2021,147.80000,147.80000
1000004,Taza Drug Store,SINV-0000040193,Sales / Invoices,9/5/2021,397.50000,397.50000
1000004,Taza Drug Store,SINV-0000040291,Sales / Invoices,9/8/2021,890.00000,890.00000
1000004,Taza Drug Store,SINV-0000040326,Sales / Invoices,9/8/2021,126.30000,126.30000
1000004,Taza Drug Store,SINV-0000040464,Sales / Invoices,9/12/2021,284.00000,284.00000
1000004,Taza Drug Store,SINV-0000040607,Sales / Invoices,9/15/2021,"3,290.00000","3,290.00000"
1000004,Taza Drug Store,SINV-0000040690,Sales / Invoices,9/18/2021,550.00000,550.00000
1000004,Taza Drug Store,SINV-0000041076,Sales / Invoices,9/28/2021,435.00000,435.00000
1000004,Taza Drug Store,SINV-0000041296,Sales / Invoices,10/4/2021,"8,234.40000","8,234.40000"
1000004,Taza Drug Store,SINV-0000041605,Sales / Invoices,10/12/2021,550.00000,550.00000
1000004,Taza Drug Store,SINV-0000041750,Sales / Invoices,10/14/2021,77.00000,77.00000
1000004,Taza Drug Store,SINV-0000041989,Sales / Invoices,10/20/2021,336.00000,336.00000
1000004,Taza Drug Store,SINV-0000042339,Sales / Invoices,10/30/2021,182.50000,182.50000
1000004,Taza Drug Store,SINV-0000042473,Sales / Invoices,11/3/2021,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000042495,Sales / Invoices,11/3/2021,"4,645.00000","4,645.00000"
1000004,Taza Drug Store,SINV-0000042566,Sales / Invoices,11/6/2021,255.00000,255.00000
1000004,Taza Drug Store,SINV-0000042706,Sales / Invoices,11/9/2021,295.20000,295.20000
1000004,Taza Drug Store,SINV-0000043159,Sales / Invoices,11/21/2021,467.80000,467.80000
1000004,Taza Drug Store,SINV-0000043259,Sales / Invoices,11/23/2021,150.00000,150.00000
1000004,Taza Drug Store,SINV-0000043439,Sales / Invoices,11/29/2021,"2,200.00000","2,200.00000"
1000004,Taza Drug Store,SINV-0000043935,Sales / Invoices,12/11/2021,"2,515.00000","2,515.00000"
1000004,Taza Drug Store,SINV-0000044515,Sales / Invoices,12/26/2021,934.00000,934.00000
1000004,Taza Drug Store,SINV-0000044977,Sales / Invoices,1/5/2022,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000045255,Sales / Invoices,1/11/2022,284.00000,284.00000
1000004,Taza Drug Store,SINV-0000045562,Sales / Invoices,1/17/2022,435.00000,435.00000
1000004,Taza Drug Store,SINV-0000045793,Sales / Invoices,1/22/2022,"3,330.00000","3,330.00000"
1000004,Taza Drug Store,SINV-0000046103,Sales / Invoices,1/30/2022,422.40000,422.40000
1000004,Taza Drug Store,SINV-0000046267,Sales / Invoices,2/3/2022,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000046606,Sales / Invoices,2/9/2022,214.00000,214.00000
1000004,Taza Drug Store,SINV-0000046873,Sales / Invoices,2/15/2022,"3,000.00000","3,000.00000"
1000004,Taza Drug Store,SINV-0000047045,Sales / Invoices,2/19/2022,170.40000,170.40000
1000004,Taza Drug Store,SINV-0000047142,Sales / Invoices,2/21/2022,450.00000,450.00000
1000004,Taza Drug Store,SINV-0000047307,Sales / Invoices,2/26/2022,550.00000,550.00000
1000004,Taza Drug Store,SINV-0000047668,Sales / Invoices,3/7/2022,96.00000,96.00000
1000004,Taza Drug Store,SINV-0000047886,Sales / Invoices,3/13/2022,42.00000,42.00000
1000004,Taza Drug Store,SINV-0000047928,Sales / Invoices,3/14/2022,454.40000,454.40000
1000004,Taza Drug Store,SINV-0000048404,Sales / Invoices,3/28/2022,"2,586.00000","2,586.00000"
1000004,Taza Drug Store,SINV-0000048508,Sales / Invoices,3/30/2022,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000048804,Sales / Invoices,4/7/2022,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000048920,Sales / Invoices,4/11/2022,96.00000,96.00000
1000004,Taza Drug Store,SINV-0000048941,Sales / Invoices,4/12/2022,42.00000,42.00000
1000004,Taza Drug Store,SINV-0000048972,Sales / Invoices,4/13/2022,"3,000.00000","3,000.00000"
1000004,Taza Drug Store,SINV-0000049204,Sales / Invoices,4/18/2022,290.00000,290.00000
1000004,Taza Drug Store,SINV-0000049523,Sales / Invoices,4/26/2022,168.00000,168.00000
1000004,Taza Drug Store,SINV-0000049710,Sales / Invoices,5/8/2022,829.00000,829.00000
1000004,Taza Drug Store,SINV-0000049805,Sales / Invoices,5/10/2022,89.70000,89.70000
1000004,Taza Drug Store,SINV-0000050126,Sales / Invoices,5/19/2022,160.00000,160.00000
1000004,Taza Drug Store,SINV-0000050228,Sales / Invoices,5/23/2022,298.40000,298.40000
1000004,Taza Drug Store,SINV-0000050233,Sales / Invoices,5/23/2022,60.00000,60.00000
1000004,Taza Drug Store,SINV-0000050488,Sales / Invoices,6/2/2022,531.00000,531.00000
1000004,Taza Drug Store,SINV-0000050931,Sales / Invoices,6/15/2022,220.00000,220.00000
1000004,Taza Drug Store,SINV-0000051258,Sales / Invoices,6/26/2022,"1,800.00000","1,800.00000"
1000004,Taza Drug Store,SINV-0000051259,Sales / Invoices,6/26/2022,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000051458,Sales / Invoices,7/3/2022,435.00000,435.00000
1000004,Taza Drug Store,SINV-0000051879,Sales / Invoices,7/20/2022,42.60000,42.60000
1000004,Taza Drug Store,SINV-0000052080,Sales / Invoices,7/27/2022,29.90000,29.90000
1000004,Taza Drug Store,SINV-0000052126,Sales / Invoices,7/30/2022,145.00000,145.00000
1000004,Taza Drug Store,SINV-0000052433,Sales / Invoices,8/9/2022,765.00000,765.00000
1000004,Taza Drug Store,SINV-0000052478,Sales / Invoices,8/10/2022,80.00000,80.00000
1000004,Taza Drug Store,SINV-0000053099,Sales / Invoices,9/6/2022,0.00000,0.00000
1000004,Taza Drug Store,SINV-0000053530,Sales / Invoices,10/3/2022,85.20000,85.20000
1000004,Taza Drug Store,DM-0000000203,Debit Memos,4/30/2022,"1,523.32500","1,523.32500"
1000004,Taza Drug Store,DM-0000000276,Debit Memos,5/30/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,DM-0000000301,Debit Memos,7/31/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,DM-0000000794,Debit Memos,8/31/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,CM-000000981,Credit Memos,5/2/2021,"2,914.65000","2,914.65000"
1000004,Taza Drug Store,CM-000002173,Credit Memos,12/30/2021,"3,841.72500","3,841.72500"
1000004,Taza Drug Store,CM-000002184,Credit Memos,12/30/2021,"4,254.59200","4,254.59200"
1000004,Taza Drug Store,CM-000002752,Credit Memos,4/3/2022,"1,523.32500","1,523.32500"
1000004,Taza Drug Store,CM-000002986,Credit Memos,5/1/2022,"1,523.32500","1,523.32500"
1000004,Taza Drug Store,CM-000003132,Credit Memos,5/11/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,CM-000003376,Credit Memos,7/2/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,CM-000003962,Credit Memos,8/7/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,CM-000004081,Credit Memos,8/14/2022,"1,342.26000","1,342.26000"
1000004,Taza Drug Store,CM-000004318,Credit Memos,9/1/2022,"1,669.47000","1,669.47000"
1000004,Taza Drug Store,SRTN-0000002979,Returns,8/16/2021,0.00000,0.00000
1000004,Taza Drug Store,SRTN-0000003298,Returns,11/3/2021,0.00000,0.00000
1000004,Taza Drug Store,SRTN-0000003518,Returns,1/5/2022,0.00000,0.00000
1000004,Taza Drug Store,SRTN-0000003629,Returns,2/3/2022,0.00000,0.00000
1000004,Taza Drug Store,SRTN-0000003949,Returns,4/7/2022,0.00000,0.00000
1000004,Taza Drug Store,SRTN-0000004086,Returns,4/28/2022,0.00000,0.00000
1000004,Taza Drug Store,SRTN-0000004913,Returns,10/6/2022,0.00000,0.00000
1000004,Taza Drug Store,PMT-0000009134,Payments,5/2/2021,0.00000,"16,516.35000"
1000004,Taza Drug Store,PMT-0000009148,Payments,5/29/2021,0.00000,445.00000
1000004,Taza Drug Store,PMT-0000010145,Payments,9/10/2021,0.00000,"1,800.00000"
1000004,Taza Drug Store,PMT-0000011051,Payments,12/30/2021,0.00000,"21,769.77500"
1000004,Taza Drug Store,PMT-0000011063,Payments,12/30/2021,0.00000,"22,336.60800"
1000004,Taza Drug Store,PMT-0000011354,Payments,2/12/2022,0.00000,900.00000
1000004,Taza Drug Store,PMT-0000011954,Payments,4/3/2022,0.00000,"8,632.17500"
1000004,Taza Drug Store,PMT-0000012398,Payments,4/30/2022,0.00000,"-8,632.17500"
1000004,Taza Drug Store,PMT-0000012451,Payments,5/1/2022,0.00000,"8,632.17500"
1000004,Taza Drug Store,PMT-0000012622,Payments,5/11/2022,0.00000,"9,460.33000"
1000004,Taza Drug Store,PMT-0000012869,Payments,5/30/2022,0.00000,"-9,460.33000"
1000004,Taza Drug Store,PMT-0000013119,Payments,7/2/2022,0.00000,"9,460.33000"
1000004,Taza Drug Store,PMT-0000013667,Payments,7/31/2022,0.00000,"-9,460.33000"
1000004,Taza Drug Store,PMT-0000013859,Payments,8/7/2022,0.00000,"9,460.33000"
1000004,Taza Drug Store,PMT-0000014213,Payments,8/14/2022,0.00000,"7,606.14000"
1000004,Taza Drug Store,PMT-0000014514,Payments,8/31/2022,0.00000,"-9,460.33000"
1000004,Taza Drug Store,PMT-0000014720,Payments,9/1/2022,0.00000,"9,460.33000"
1000005,Al Hikma Drug Store,SINV-0000033796,Sales / Invoices,4/4/2021,920.70000,920.70000
1000005,Al Hikma Drug Store,SINV-0000033848,Sales / Invoices,4/5/2021,842.50000,842.50000
1000005,Al Hikma Drug Store,SINV-0000034482,Sales / Invoices,4/20/2021,306.80000,306.80000
1000005,Al Hikma Drug Store,SINV-0000034572,Sales / Invoices,4/24/2021,147.80000,147.80000
1000005,Al Hikma Drug Store,SINV-0000034735,Sales / Invoices,4/28/2021,23.50000,23.50000
1000005,Al Hikma Drug Store,SINV-0000034779,Sales / Invoices,4/29/2021,74.00000,74.00000
1000005,Al Hikma Drug Store,SINV-0000034790,Sales / Invoices,5/2/2021,"1,254.70000","1,254.70000"
1000005,Al Hikma Drug Store,SINV-0000034843,Sales / Invoices,5/3/2021,"1,516.50000","1,516.50000"
1000005,Al Hikma Drug Store,SINV-0000034870,Sales / Invoices,5/3/2021,300.00000,300.00000
1000005,Al Hikma Drug Store,SINV-0000034948,Sales / Invoices,5/5/2021,0.00000,0.00000
1000005,Al Hikma Drug Store,SINV-0000035177,Sales / Invoices,5/11/2021,450.00000,450.00000
1000005,Al Hikma Drug Store,SINV-0000035225,Sales / Invoices,5/16/2021,39.75000,39.75000
1000005,Al Hikma Drug Store,SINV-0000035226,Sales / Invoices,5/16/2021,45.00000,45.00000
1000005,Al Hikma Drug Store,SINV-0000035227,Sales / Invoices,5/16/2021,295.00000,295.00000
1000005,Al Hikma Drug Store,SINV-0000035264,Sales / Invoices,5/17/2021,714.50000,714.50000
1000005,Al Hikma Drug Store,SINV-0000035377,Sales / Invoices,5/18/2021,40.00000,40.00000
1000005,Al Hikma Drug Store,SINV-0000035572,Sales / Invoices,5/20/2021,127.80000,127.80000
1000005,Al Hikma Drug Store,SINV-0000035616,Sales / Invoices,5/22/2021,255.60000,255.60000
1000005,Al Hikma Drug Store,SINV-0000035741,Sales / Invoices,5/24/2021,300.00000,300.00000
1000005,Al Hikma Drug Store,SINV-0000035804,Sales / Invoices,5/25/2021,85.00000,85.00000
1000005,Al Hikma Drug Store,SINV-0000036107,Sales / Invoices,6/1/2021,306.80000,306.80000
1000005,Al Hikma Drug Store,SINV-0000036109,Sales / Invoices,6/1/2021,94.00000,94.00000
1000005,Al Hikma Drug Store,SINV-0000036113,Sales / Invoices,6/1/2021,"1,043.60000","1,043.60000"
1000005,Al Hikma Drug Store,SINV-0000036245,Sales / Invoices,6/3/2021,142.00000,142.00000
1000005,Al Hikma Drug Store,SINV-0000036336,Sales / Invoices,6/5/2021,300.00000,300.00000
